epoch,train_loss,train_acc,val_loss,val_acc
1,4.495824251819021,0.15716230936819173,3.462268157118487,0.35199283475145543
2,2.8632995800774603,0.513235294117647,2.5171401128072777,0.6332288401253918
3,2.264098556472845,0.7002450980392156,2.217424400174132,0.7102552619793999
4,1.9752224968409486,0.7864106753812636,2.0432712295052187,0.7635467980295566
5,1.8238614027796227,0.8345043572984749,1.9712141317153158,0.7863860277653381
6,1.7223686864433205,0.8633986928104576,1.8787584275981528,0.8092252575011196
7,1.6527352018293993,0.8842592592592593,1.8277092550135066,0.8105687416032243
8,1.6024392200191555,0.8999183006535948,1.7979402339250263,0.8248992386923422
9,1.5589317822508304,0.9100762527233115,1.7660286916620893,0.8316166592028661
10,1.5225872855300737,0.9222222222222223,1.7521610640646683,0.8280340349305867
11,1.4988251054988189,0.9272331154684096,1.719246537921357,0.8531124048365427
12,1.4781948755509453,0.9324891067538127,1.707101372609051,0.8566950291088222
13,1.4532222394070595,0.9400326797385621,1.6870507743398118,0.8584863412449619
14,1.435333727387821,0.9442265795206972,1.710962565021028,0.8598298253470668
15,1.4217521392701757,0.9484477124183006,1.6940679654806012,0.8540080609046127
16,1.4068449189720071,0.951797385620915,1.7015360893287095,0.8522167487684729
17,1.3953383936082095,0.9562363834422658,1.739145275674163,0.8441558441558441
18,1.3081441567614187,0.9775871459694989,1.5958376193441621,0.8750559785042543
19,1.2904416166878994,0.9798202614379085,1.6053628102578874,0.8732646663681146
20,1.2820532690725555,0.9812363834422658,1.6084796889074917,0.8652037617554859
21,1.2739109680283822,0.9825980392156862,1.5728710287096679,0.8786386027765338
22,1.2653208136298817,0.9842320261437908,1.5868315941220807,0.8817733990147784
23,1.2635474037241052,0.984177559912854,1.5691989775575228,0.8799820868786385
24,1.2567212356721134,0.9856753812636165,1.5741455485561318,0.877742946708464
25,1.2514364172430599,0.9865196078431373,1.5717391667748266,0.8858038513210927
26,1.2473070765892145,0.9859749455337691,1.5617293196839173,0.8862516793551276
27,1.245705431427052,0.98630174291939,1.5702540361448836,0.8799820868786385
28,1.243671751022339,0.9869281045751634,1.5877396309797507,0.8763994626063591
29,1.2391992232898221,0.9879629629629629,1.5607373529734017,0.8835647111509181
30,1.2382268646963281,0.9878540305010893,1.560198866728438,0.8866995073891626
31,1.2349501771864548,0.9880718954248366,1.5648620215115716,0.8844603672189879
32,1.2328839574244548,0.9889978213507625,1.5751742645063798,0.8831168831168831
33,1.2298719323538487,0.9886710239651416,1.5566505110963171,0.8893864755933721
34,1.229286730627089,0.9890795206971678,1.5679383759428127,0.8844603672189879
35,1.2259497872624783,0.9888071895424837,1.5682130458906953,0.8880429914912673
36,1.2230567998096573,0.9898420479302832,1.5463121176513386,0.8862516793551276
37,1.2205507345448912,0.9900599128540305,1.580041803055903,0.8831168831168831
38,1.2189987439735264,0.9902777777777778,1.568100068689834,0.8844603672189879
39,1.219696186518617,0.9890250544662309,1.5712646576411191,0.8884908195253023
40,1.216631360511115,0.9901416122004357,1.5541951055757357,0.890729959695477
41,1.188417859067065,0.9940359477124183,1.5269901479139383,0.890282131661442
42,1.181292627839481,0.995343137254902,1.5260693303042872,0.8947604120017913
43,1.179556260181668,0.9952342047930284,1.5302069456226026,0.8938647559337215
44,1.177767329382221,0.9952069716775599,1.524712421196862,0.8884908195253023
45,1.1746396017490128,0.9951252723311547,1.511457327070975,0.8929690998656515
46,1.1725926006022103,0.995615468409586,1.5218816065649468,0.890282131661442
47,1.1727423158865868,0.995343137254902,1.517114902044485,0.8929690998656515
48,1.1737543156983286,0.9952614379084967,1.5336824915519063,0.8880429914912673
49,1.1706256064454454,0.9957244008714597,1.5282845983471083,0.8969995521719659
50,1.159083690362818,0.9967592592592592,1.5107781718357016,0.8952082400358262
51,1.155730980881419,0.9971677559912854,1.5031883417091934,0.8992386923421406
52,1.1557913182867379,0.9969226579520697,1.5112692505801892,0.9019256605463501
53,1.1541483415237959,0.9974400871459695,1.506360131638284,0.8978952082400359
54,1.1523992171214816,0.9972222222222222,1.4994691879931876,0.9014778325123153
55,1.1520558135961396,0.9975762527233115,1.5149191455674502,0.8974473802060009
56,1.1514199659975006,0.9974128540305011,1.5018325621805222,0.8992386923421406
57,1.1503954519113944,0.9974673202614379,1.4975017211493813,0.8978952082400359
58,1.1502142024196051,0.9977124183006536,1.502683579521333,0.8983430362740707
59,1.1496154098469187,0.9973856209150327,1.4968172771429942,0.8983430362740707
60,1.150210356452626,0.9975217864923748,1.5064552844611723,0.8992386923421406
61,1.149610605426863,0.9970043572984749,1.514170572568737,0.8956560680698612
62,1.1478797327199532,0.9973583877995643,1.5041635919460736,0.8938647559337215
63,1.1485167610359608,0.9975217864923748,1.5097977829470637,0.8925212718316167
64,1.1421593223521913,0.9979575163398693,1.5007814868810836,0.8996865203761756
65,1.1412942012670513,0.9982570806100218,1.4995254143652124,0.9005821764442454
66,1.1417908931349876,0.9976307189542484,1.5047282575760195,0.8969995521719659
67,1.14070122397803,0.9976851851851852,1.5000015807376013,0.8987908643081057
68,1.13726625120458,0.9979030501089324,1.4988148197484987,0.9001343484102104
69,1.1368787703690706,0.9981481481481481,1.49837957974565,0.9010300044782803
70,1.1377667524715913,0.998474945533769,1.5028894950176535,0.8987908643081057
71,1.137629510218801,0.9979030501089324,1.5018950102311104,0.8992386923421406
72,1.134970944016068,0.998202614379085,1.5027670863493643,0.8974473802060009
73,1.1346733227794206,0.9982298474945533,1.501449529600421,0.9001343484102104
74,1.1351953744888306,0.9985294117647059,1.4973015384293968,0.8978952082400359
