epoch,train_loss,train_acc,val_loss,val_acc
1,5.179266600196434,0.06330055088039474,3.7502815498814335,0.23219814241486067
2,3.6299074290228934,0.28061103788570074,2.866878717465508,0.5050862450243255
3,2.9369249914516695,0.4726418601507317,2.4928760026630603,0.6439628482972136
4,2.5306336747100877,0.6005272229544764,2.40999084993149,0.6678460858027422
5,2.293865873111886,0.6773801074723715,2.1985554929224596,0.7483414418398938
6,2.1362229540967768,0.7293250870255839,2.080139185780184,0.7713401149933657
7,2.024553334339509,0.7641691169015512,1.932072408744478,0.7978770455550641
8,1.953381972248627,0.7878941498529859,1.9689669594307064,0.7837240159221583
9,1.8898063322647607,0.8074284362431985,1.8970755743063008,0.8111455108359134
10,1.8426463128449633,0.8235830883098448,1.8548341570360267,0.8301636444051305
11,1.806028446879157,0.8324715265808239,1.930360374910438,0.8261831048208758
12,1.7709809099698446,0.843455338132414,1.8164934592139452,0.8376824413976117
13,1.742013532032677,0.8557910034134306,1.823387699810502,0.8252985404688191
14,1.7146234745276518,0.8610294366149582,1.8051795530825365,0.8328173374613003
15,1.692325409091479,0.8675859272026767,1.8283048120023717,0.8390092879256966
16,1.6650870914147236,0.8780627936057318,1.7678146523113327,0.8394515701017249
17,1.6426508236263373,0.8854641927743419,1.735963910409488,0.8474126492702344
18,1.6261420260131925,0.8913785528405826,1.7504548719107498,0.8478549314462627
19,1.609215826409518,0.8968197641015242,1.7936286305706357,0.8562582927908006
20,1.6002450232136918,0.8992193044712562,1.8204292407451295,0.843874391862008
21,1.5890493568803117,0.9021257899895231,1.790716469946924,0.8376824413976117
22,1.4562588590257226,0.9442698300043936,1.6676391092669063,0.8620079610791685
23,1.41930270123294,0.9531920646186083,1.6378039523913026,0.8575851393188855
24,1.409532293704021,0.9570448477474737,1.6289283024531875,0.8695267580716497
25,1.4018068433013393,0.9568082733448241,1.6374151284375162,0.8695267580716497
26,1.3861051836825686,0.9622494846057656,1.6499719952967566,0.8602388323750553
27,1.3829494801316669,0.9629592078137146,1.6189839642747004,0.8739495798319328
28,1.3775365030766742,0.9636689310216635,1.5877282999090154,0.8748341441839894
29,1.3729346383278278,0.9652573591537396,1.6153937996830998,0.871295886775763
30,1.3675559743669277,0.9658318969887458,1.6419171304209261,0.8708536045997346
31,1.3643614280590068,0.9651221737807969,1.6354995777732448,0.8690844758956214
32,1.356821768454425,0.9685018081043631,1.667993567676367,0.8704113224237063
33,1.3108620872776031,0.9790124708506539,1.561306943623485,0.8894294559929234
34,1.2992609389036407,0.9813444185339146,1.5651256605251234,0.8889871738168952
35,1.2927071734421347,0.9817161783095069,1.564217988287965,0.891640866873065
36,1.2890076258396135,0.9830342356956977,1.5839279538917626,0.8845643520566121
37,1.2872177231665933,0.9853323870357228,1.5555329647595668,0.8779301194161875
38,1.28355319067514,0.9842171077089459,1.5693302253662407,0.8836797877045555
39,1.2798195968125001,0.9851634053195444,1.5757183641630272,0.8876603272888103
40,1.2768233675000924,0.9843522930818885,1.5777880626671719,0.8854489164086687
41,1.2743681989890452,0.985704146811315,1.5488860925601047,0.8863334807607254
42,1.2768722914413366,0.9861434992733786,1.5758852617026746,0.8854489164086687
43,1.2739731033776038,0.9849606272601305,1.5511384342477048,0.8863334807607254
44,1.2692575527271288,0.9856365541248437,1.5589891022572946,0.8819106590004423
45,1.2670479710368225,0.9877657237486904,1.5568066906581037,0.8788146837682441
46,1.2479626596620597,0.9897935043428301,1.5480634550350212,0.8863334807607254
47,1.2424565050825882,0.990908783669607,1.5322895016832618,0.8867757629367536
48,1.2409489503632474,0.9908411909831356,1.538600843493678,0.8911985846970367
49,1.2408278806449118,0.991212950758728,1.5328328844616235,0.885891198584697
50,1.2398883380823498,0.9906722092669573,1.5335230871619825,0.8876603272888103
51,1.2381897643618942,0.9916860995640272,1.5323601186090947,0.8903140203449801
52,1.2296775291914341,0.9925648044881544,1.5298903269980766,0.8885448916408669
53,1.2246681817333964,0.992801378890804,1.5217044832220334,0.8898717381689518
54,1.2242104371904445,0.9938490655311095,1.5367226597483523,0.8889871738168952
55,1.2244473970441185,0.9931731386663963,1.5295613067227094,0.8894294559929234
56,1.224507811392682,0.9931393423231606,1.5229282332753145,0.8894294559929234
57,1.2199918328053834,0.9945249923958228,1.520400573858272,0.8929677134011499
58,1.22285565027755,0.992497211801683,1.525463785760332,0.8885448916408669
59,1.221106538957426,0.9937814728446382,1.5238495215753811,0.8920831490490934
60,1.2207914058344045,0.9929703606069823,1.5213210231590355,0.8872180451127819
61,1.220482737340627,0.9935111020987529,1.524371210266562,0.8903140203449801
62,1.2155522342717533,0.9937814728446382,1.5224332855845488,0.8894294559929234
63,1.2154773720304515,0.9940180472472878,1.5221029506853754,0.8925254312251216
64,1.2153313610487588,0.9939842509040522,1.526254184843955,0.8889871738168952
65,1.2136550625161275,0.9943560106796444,1.521452838738689,0.8885448916408669
66,1.2124582690503534,0.9943560106796444,1.5272181055177791,0.8881026094648385
67,1.2135015055408804,0.9940180472472878,1.5194381709016567,0.8894294559929234
68,1.2098189789573073,0.9951333265740647,1.521921194374746,0.8903140203449801
69,1.2104001384737235,0.9954712900064213,1.5181912824887187,0.8889871738168952
